# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = dcf_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2626239156
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,terminal_growth,discount_rate,years.1,years.2,years.3,years.4,cashflows.1,cashflows.2,cashflows.3,cashflows.4,value
-7.92435,0.700736,0.723599,2,3,0,10.013,0.032769,0.0344087,2010,2011,2012,2013,-100,-50,150,500,284976
-7.42081,1,0.723599,2,3,0,7.86349,0.0370715,0.0500839,2010,2011,2012,2013,-100,-50,150,500,34835.3
-8.19691,0.959216,0.723599,2,3,0,8.31028,0.0211729,0.0443708,2010,2011,2012,2013,-100,-50,150,500,19750.8
-8.52273,0.959451,0.723599,1,1,0,8.6544,0.0205128,0.034609,2010,2011,2012,2013,-100,-50,150,500,33128.9
-7.70903,0.9958,0.723599,4,23,0,8.67115,0.0528838,0.177299,2010,2011,2012,2013,-100,-50,150,500,2865.26
-8.98069,0.90662,0.723599,2,3,0,9.1409,0.0288377,0.19114,2010,2011,2012,2013,-100,-50,150,500,2135.05
-8.3774,1,0.723599,2,3,0,9.13965,0.0665169,0.0216538,2010,2011,2012,2013,-100,-50,150,500,-10682.8
-7.05944,0.955356,0.723599,2,3,0,9.40664,0.0508429,0.0636895,2010,2011,2012,2013,-100,-50,150,500,34385
-7.09966,0.997374,0.723599,2,3,0,7.14222,0.0541569,0.059694,2010,2011,2012,2013,-100,-50,150,500,80400.1
-6.91648,0.988284,0.723599,2,3,0,7.22977,0.0516676,0.0803479,2010,2011,2012,2013,-100,-50,150,500,14919.1
-6.94986,0.969625,0.723599,1,3,0,7.15082,0.0583583,0.134721,2010,2011,2012,2013,-100,-50,150,500,5057.63
-10.6396,0.55602,0.723599,2,3,0,10.6815,0.0823385,0.198298,2010,2011,2012,2013,-100,-50,150,500,2965.6
-12.55,0.695279,0.723599,3,7,0,12.7069,0.0315983,0.0102162,2010,2011,2012,2013,-100,-50,150,500,-22916
-12.0426,1,0.723599,1,1,0,12.6422,0.0343712,0.0103319,2010,2011,2012,2013,-100,-50,150,500,-20378.6
-8.87632,0.786641,0.723599,3,7,0,13.0148,0.0943455,0.0416148,2010,2011,2012,2013,-100,-50,150,500,-8749.36
-8.89906,0.917401,0.723599,4,31,0,10.3153,0.052405,0.0162963,2010,2011,2012,2013,-100,-50,150,500,-13410.6
-7.89166,1,0.723599,2,3,0,9.00346,0.0391563,0.0313702,2010,2011,2012,2013,-100,-50,150,500,-60377.8
-8.65661,0.919604,0.723599,2,3,0,8.95843,0.0887253,0.180322,2010,2011,2012,2013,-100,-50,150,500,3883.55
-7.16509,0.984157,0.723599,2,3,0,9.54613,0.0387103,0.143884,2010,2011,2012,2013,-100,-50,150,500,3604.19
-7.12414,0.922658,0.723599,1,3,0,7.91903,0.06657,0.0632603,2010,2011,2012,2013,-100,-50,150,500,-133644
-7.08336,1,0.723599,1,1,0,7.15929,0.065524,0.0658763,2010,2011,2012,2013,-100,-50,150,500,1.24892e+06
-7.3863,0.891471,0.723599,2,3,0,8.03103,0.0279338,0.133739,2010,2011,2012,2013,-100,-50,150,500,3649.1
-8.98266,0.664396,0.723599,2,3,0,10.1086,0.0788737,0.191887,2010,2011,2012,2013,-100,-50,150,500,3078.02
-9.90169,0.955516,0.723599,2,3,0,11.9194,0.041356,0.197516,2010,2011,2012,2013,-100,-50,150,500,2195.58
-9.7756,0.985054,0.723599,3,15,0,10.7889,0.0782576,0.0135107,2010,2011,2012,2013,-100,-50,150,500,-7521.17
-8.66382,0.879894,0.723599,3,7,0,10.8421,0.0528167,0.191966,2010,2011,2012,2013,-100,-50,150,500,2492.71
-7.41517,0.996388,0.723599,2,3,0,8.82652,0.0664291,0.16492,2010,2011,2012,2013,-100,-50,150,500,3708.54
-7.75319,0.869978,0.723599,3,11,0,8.92937,0.0413826,0.0340514,2010,2011,2012,2013,-100,-50,150,500,-63792
-8.19688,0.957052,0.723599,2,3,0,8.37237,0.0774603,0.181984,2010,2011,2012,2013,-100,-50,150,500,3389.04
-6.98467,0.982855,0.723599,2,7,0,8.7276,0.0673655,0.0811872,2010,2011,2012,2013,-100,-50,150,500,30928.1
-6.93146,0.974677,0.723599,2,7,0,7.2772,0.0511306,0.131775,2010,2011,2012,2013,-100,-50,150,500,4813.25
-7.6375,0.898462,0.723599,2,3,0,7.73365,0.0217419,0.0975991,2010,2011,2012,2013,-100,-50,150,500,5450.2
-6.9941,0.969404,0.723599,3,11,0,8.19404,0.0466039,0.136619,2010,2011,2012,2013,-100,-50,150,500,4271.7
-7.15962,0.988524,0.723599,2,3,0,7.17062,0.0470349,0.152417,2010,2011,2012,2013,-100,-50,150,500,3542.15
-6.91705,0.99199,0.723599,2,3,0,7.26577,0.0603802,0.128181,2010,2011,2012,2013,-100,-50,150,500,5767.52
-7.31247,0.951986,0.723599,2,3,0,7.33985,0.0621742,0.0480421,2010,2011,2012,2013,-100,-50,150,500,-32222.2
-7.05272,0.981266,0.723599,2,3,0,7.66731,0.0450636,0.141684,2010,2011,2012,2013,-100,-50,150,500,3941.45
-7.88749,0.883561,0.723599,2,3,0,8.23871,0.0222682,0.152889,2010,2011,2012,2013,-100,-50,150,500,2849.42
-7.51241,1,0.723599,1,1,0,7.86749,0.0270502,0.143922,2010,2011,2012,2013,-100,-50,150,500,3240.31
-7.97877,0.974705,0.723599,4,15,0,8.36197,0.0920876,0.103095,2010,2011,2012,2013,-100,-50,150,500,37306.5
-7.54446,0.986197,0.723599,2,3,0,8.3764,0.0248736,0.0745209,2010,2011,2012,2013,-100,-50,150,500,8705.96
-7.40755,0.965731,0.723599,3,11,0,8.09778,0.0261602,0.123203,2010,2011,2012,2013,-100,-50,150,500,4058.42
-7.04562,1,0.723599,2,3,0,7.49521,0.0704572,0.131153,2010,2011,2012,2013,-100,-50,150,500,6411.35
-7.77611,0.786187,0.723599,1,3,0,8.74003,0.0239377,0.152499,2010,2011,2012,2013,-100,-50,150,500,2897.59
-7.28519,1,0.723599,2,3,0,7.95793,0.0358078,0.060863,2010,2011,2012,2013,-100,-50,150,500,17717.9
-7.61311,0.973701,0.723599,2,3,0,7.90236,0.0266532,0.150936,2010,2011,2012,2013,-100,-50,150,500,3006.87
-6.89889,0.97351,0.723599,2,7,0,8.08654,0.065622,0.10336,2010,2011,2012,2013,-100,-50,150,500,10861
-7.14986,0.904799,0.723599,2,3,0,7.44678,0.0395232,0.143821,2010,2011,2012,2013,-100,-50,150,500,3635.15
-7.62242,0.905226,0.723599,2,3,0,8.1063,0.0749528,0.167301,2010,2011,2012,2013,-100,-50,150,500,3940.76
-7.33149,0.988547,0.723599,2,3,0,8.21952,0.0295689,0.0749424,2010,2011,2012,2013,-100,-50,150,500,9519.98
-10.1232,0.490003,0.723599,2,3,0,12.254,0.0362405,0.0121843,2010,2011,2012,2013,-100,-50,150,500,-20290.3
-13.3892,0.998109,0.723599,2,3,0,13.5163,0.0690182,0.0100754,2010,2011,2012,2013,-100,-50,150,500,-8316.89
-10.8628,0.852602,0.723599,2,3,0,14.5631,0.0167821,0.0131058,2010,2011,2012,2013,-100,-50,150,500,-132513
-6.90317,1,0.723599,2,3,0,10.1149,0.0615474,0.0860708,2010,2011,2012,2013,-100,-50,150,500,17266.3
-6.89944,0.993384,0.723599,2,3,0,6.99167,0.0501831,0.125281,2010,2011,2012,2013,-100,-50,150,500,5232
-7.24574,0.922345,0.723599,1,3,0,7.37942,0.0714533,0.15053,2010,2011,2012,2013,-100,-50,150,500,4746.53
-7.10089,0.97501,0.723599,2,3,0,7.60298,0.0615272,0.148749,2010,2011,2012,2013,-100,-50,150,500,4314.17
-7.65036,0.953662,0.723599,2,3,0,7.70539,0.0504943,0.175469,2010,2011,2012,2013,-100,-50,150,500,2861.55
-7.61929,0.976339,0.723599,2,3,0,8.06097,0.0808415,0.0517071,2010,2011,2012,2013,-100,-50,150,500,-15527.7
-9.17775,0.903053,0.723599,2,3,0,9.58667,0.0233818,0.0195486,2010,2011,2012,2013,-100,-50,150,500,-125491
-8.56349,0.927986,0.723599,3,15,0,10.1395,0.0902039,0.0352216,2010,2011,2012,2013,-100,-50,150,500,-8493.88
-7.31009,1,0.723599,2,3,0,8.60171,0.0798016,0.13523,2010,2011,2012,2013,-100,-50,150,500,6971.96
-7.96474,0.963112,0.723599,2,3,0,8.02048,0.0911605,0.132242,2010,2011,2012,2013,-100,-50,150,500,9466.78
-7.44099,0.942748,0.723599,3,15,0,8.68644,0.0324212,0.0559727,2010,2011,2012,2013,-100,-50,150,500,19026.2
-9.03059,0.782366,0.723599,2,3,0,9.55385,0.0382132,0.0163948,2010,2011,2012,2013,-100,-50,150,500,-22187.1
-10.7215,0.69233,0.723599,2,7,0,12.7749,0.0936602,0.0138211,2010,2011,2012,2013,-100,-50,150,500,-6096.38
-8.11879,0.964352,0.723599,3,7,0,11.0048,0.0510274,0.185559,2010,2011,2012,2013,-100,-50,150,500,2608.78
-8.63562,0.989523,0.723599,2,3,0,8.69711,0.0610561,0.191586,2010,2011,2012,2013,-100,-50,150,500,2661.49
-6.89275,0.821093,0.723599,3,7,0,11.8819,0.050771,0.124404,2010,2011,2012,2013,-100,-50,150,500,5345.12
-6.96176,0.994714,0.723599,2,3,0,6.96389,0.048257,0.133995,2010,2011,2012,2013,-100,-50,150,500,4507.49
-7.21638,0.869021,0.723599,2,3,0,7.85831,0.0539422,0.0519012,2010,2011,2012,2013,-100,-50,150,500,-221413
-7.1497,0.929089,0.723599,1,3,0,7.98526,0.0450219,0.150304,2010,2011,2012,2013,-100,-50,150,500,3559.04
-11.5125,0.410754,0.723599,2,3,0,12.4512,0.0997005,0.156556,2010,2011,2012,2013,-100,-50,150,500,6543.46
-7.2496,0.987931,0.723599,2,3,0,11.0025,0.0358397,0.063804,2010,2011,2012,2013,-100,-50,150,500,15785.1
-9.23151,0.750149,0.723599,2,3,0,9.53722,0.093027,0.0266851,2010,2011,2012,2013,-100,-50,150,500,-7156.42
-7.83017,0.97031,0.723599,3,11,0,9.71046,0.0204189,0.0762609,2010,2011,2012,2013,-100,-50,150,500,7712.94
-8.0403,0.876552,0.723599,4,31,0,9.1027,0.0902528,0.149512,2010,2011,2012,2013,-100,-50,150,500,6355.39
-8.43761,1,0.723599,2,3,0,8.61263,0.0950209,0.12164,2010,2011,2012,2013,-100,-50,150,500,14905
-8.59791,0.89188,0.723599,5,47,0,9.8258,0.0774901,0.0216431,2010,2011,2012,2013,-100,-50,150,500,-8582.94
-9.20173,0.954423,0.723599,1,1,0,9.26471,0.0822222,0.0173549,2010,2011,2012,2013,-100,-50,150,500,-7451.53
-9.34309,1,0.723599,1,1,0,9.57733,0.0805254,0.0159229,2010,2011,2012,2013,-100,-50,150,500,-7502.8
-7.62686,0.993017,0.723599,4,15,0,9.33874,0.0717297,0.0397991,2010,2011,2012,2013,-100,-50,150,500,-14492.6
-7.76532,0.991803,0.723599,2,3,0,7.85248,0.0323204,0.169986,2010,2011,2012,2013,-100,-50,150,500,2620.12
-9.52185,0.711405,0.723599,3,11,0,11.8721,0.014573,0.0287154,2010,2011,2012,2013,-100,-50,150,500,33401.5
-8.2352,1,0.723599,2,7,0,12.0966,0.0771107,0.0270685,2010,2011,2012,2013,-100,-50,150,500,-9478.33
-7.54472,0.996241,0.723599,2,7,0,8.42586,0.0253858,0.138865,2010,2011,2012,2013,-100,-50,150,500,3368.84
-8.83483,0.727531,0.723599,2,7,0,10.3786,0.0623222,0.193104,2010,2011,2012,2013,-100,-50,150,500,2649.23
-7.47966,0.983052,0.723599,2,3,0,8.94481,0.0266986,0.071244,2010,2011,2012,2013,-100,-50,150,500,9765.2
-7.38607,1,0.723599,1,1,0,7.53722,0.0279629,0.0761198,2010,2011,2012,2013,-100,-50,150,500,8948.88
-7.92804,0.905268,0.723599,2,3,0,8.2385,0.0670895,0.180789,2010,2011,2012,2013,-100,-50,150,500,3119.26
-7.64815,1,0.723599,1,1,0,7.98056,0.0705784,0.171703,2010,2011,2012,2013,-100,-50,150,500,3568.05
-7.27437,0.957995,0.723599,2,3,0,8.41987,0.0650933,0.0514996,2010,2011,2012,2013,-100,-50,150,500,-33279.1
-7.18736,1,0.723599,2,3,0,7.37241,0.0510531,0.0540998,2010,2011,2012,2013,-100,-50,150,500,147685
-7.58026,0.95789,0.723599,2,3,0,7.7673,0.0260954,0.146077,2010,2011,2012,2013,-100,-50,150,500,3143.27
-7.52975,0.999172,0.723599,2,3,0,7.95353,0.0866062,0.0961976,2010,2011,2012,2013,-100,-50,150,500,43361.5
-7.68435,0.861523,0.723599,2,3,0,10.1141,0.0244134,0.14749,2010,2011,2012,2013,-100,-50,150,500,3055.65
-7.35935,1,0.723599,2,3,0,7.9358,0.0455786,0.046667,2010,2011,2012,2013,-100,-50,150,500,419345
-9.4803,0.67549,0.723599,2,3,0,10.5005,0.0889261,0.0182163,2010,2011,2012,2013,-100,-50,150,500,-6824.83
-10.3212,0.993546,0.723599,2,7,0,11.3824,0.0468375,0.198475,2010,2011,2012,2013,-100,-50,150,500,2258.37
-11.0038,1,0.723599,1,1,0,11.0704,0.056499,0.199257,2010,2011,2012,2013,-100,-50,150,500,2397.87
-10.5195,0.937644,0.723599,3,7,0,11.3531,0.076178,0.198446,2010,2011,2012,2013,-100,-50,150,500,2809.94
-10.5733,0.993451,0.723599,2,3,0,10.8711,0.0802837,0.198323,2010,2011,2012,2013,-100,-50,150,500,2912.55
-11.405,0.990146,0.723599,3,7,0,11.5318,0.0899213,0.198747,2010,2011,2012,2013,-100,-50,150,500,3159.97
-9.47678,0.822031,0.723599,3,7,0,14.0991,0.0974595,0.160938,2010,2011,2012,2013,-100,-50,150,500,5812.42
-10.3649,0.951388,0.723599,1,1,0,10.3982,0.098671,0.171718,2010,2011,2012,2013,-100,-50,150,500,4952.22
-11.131,0.988617,0.723599,2,3,0,11.2093,0.099206,0.179081,2010,2011,2012,2013,-100,-50,150,500,4468.18
-7.16205,0.983076,0.723599,3,7,0,11.0578,0.0337104,0.0807455,2010,2011,2012,2013,-100,-50,150,500,9083.42
-8.16601,0.908482,0.723599,2,7,0,8.39586,0.0221014,0.167214,2010,2011,2012,2013,-100,-50,150,500,2496.35
-7.80877,1,0.723599,2,3,0,8.36423,0.0198045,0.118851,2010,2011,2012,2013,-100,-50,150,500,4007.74
-8.74155,0.872335,0.723599,2,3,0,9.35673,0.0885511,0.0276282,2010,2011,2012,2013,-100,-50,150,500,-7778.34
-7.44451,1,0.723599,2,3,0,8.81729,0.0849419,0.0921223,2010,2011,2012,2013,-100,-50,150,500,58362.2
-7.0338,1,0.723599,2,3,0,7.47796,0.046421,0.141053,2010,2011,2012,2013,-100,-50,150,500,4029.45
-8.0487,0.666237,0.723599,1,3,0,9.43408,0.0883029,0.0496854,2010,2011,2012,2013,-100,-50,150,500,-11762.3
-7.92991,0.997337,0.723599,3,15,0,8.70147,0.028966,0.0382324,2010,2011,2012,2013,-100,-50,150,500,50048.2
-7.80494,1,0.723599,2,7,0,8.30931,0.0685414,0.177383,2010,2011,2012,2013,-100,-50,150,500,3279.65
-7.12422,0.999137,0.723599,2,3,0,7.96858,0.043752,0.147083,2010,2011,2012,2013,-100,-50,150,500,3647.89
-7.36006,0.972349,0.723599,2,7,0,7.50952,0.0829653,0.0884812,2010,2011,2012,2013,-100,-50,150,500,76489.3
-7.52522,0.951835,0.723599,2,3,0,7.92969,0.0258755,0.139469,2010,2011,2012,2013,-100,-50,150,500,3361.75
-7.04952,0.979766,0.723599,2,3,0,7.76992,0.0442548,0.140406,2010,2011,2012,2013,-100,-50,150,500,3970
-7.04952,0.810752,0.723599,2,3,0,8.44873,0.0442548,0.140406,2010,2011,2012,2013,-100,-50,150,500,3970
-7.85784,0.769817,0.723599,2,3,0,8.6373,0.0286503,0.0413162,2010,2011,2012,2013,-100,-50,150,500,36395.9
-7.07465,1,0.723599,2,3,0,7.83394,0.0754571,0.100883,2010,2011,2012,2013,-100,-50,150,500,16204.6
-8.36341,0.752993,0.723599,2,3,0,8.60058,0.0565288,0.0210174,2010,2011,2012,2013,-100,-50,150,500,-13511.4
-8.15496,1,0.723599,2,7,0,8.34572,0.0516146,0.186148,2010,2011,2012,2013,-100,-50,150,500,2606.03
-8.3,0.988727,0.723599,2,7,0,8.33113,0.0573166,0.0218085,2010,2011,2012,2013,-100,-50,150,500,-13491.9
-8.92602,0.864466,0.723599,2,3,0,9.83928,0.0914085,0.181001,2010,2011,2012,2013,-100,-50,150,500,3966.5
-10.0598,0.936945,0.723599,3,9,0,11.337,0.0972973,0.028021,2010,2011,2012,2013,-100,-50,150,500,-6836.09
-7.9864,0.98495,0.723599,2,3,0,10.8549,0.0185993,0.078209,2010,2011,2012,2013,-100,-50,150,500,7197.83
-7.42972,1,0.723599,2,3,0,8.06058,0.0299693,0.0629333,2010,2011,2012,2013,-100,-50,150,500,13410.8
-8.02139,0.955998,0.723599,2,3,0,8.35456,0.0192735,0.144045,2010,2011,2012,2013,-100,-50,150,500,3032.63
-8.15212,0.93437,0.723599,3,11,0,9.40894,0.0212501,0.0461463,2010,2011,2012,2013,-100,-50,150,500,18339.9
-7.22149,0.981885,0.723599,2,3,0,8.54183,0.0335272,0.137177,2010,2011,2012,2013,-100,-50,150,500,3702.35
-7.64172,0.840711,0.723599,2,3,0,8.39385,0.069826,0.0380816,2010,2011,2012,2013,-100,-50,150,500,-14625.3
-7.09228,1,0.723599,2,3,0,7.59757,0.0378968,0.133599,2010,2011,2012,2013,-100,-50,150,500,4038.24
-7.09228,0.562681,0.723599,1,3,0,10.7834,0.0378968,0.133599,2010,2011,2012,2013,-100,-50,150,500,4038.24
-6.93214,0.965224,0.723599,2,3,0,7.47756,0.0542551,0.0770404,2010,2011,2012,2013,-100,-50,150,500,18899.8
-6.93214,0.541769,0.723599,2,5,0,9.93508,0.0542551,0.0770404,2010,2011,2012,2013,-100,-50,150,500,18899.8
-7.04071,0.988415,0.723599,2,7,0,7.07657,0.070375,0.130588,2010,2011,2012,2013,-100,-50,150,500,6469.47
-7.31918,0.947981,0.723599,2,3,0,7.52241,0.0327764,0.145295,2010,2011,2012,2013,-100,-50,150,500,3358.44
-9.01118,0.792989,0.723599,2,3,0,9.40212,0.0969455,0.0708363,2010,2011,2012,2013,-100,-50,150,500,-16716.4
-7.48264,0.90192,0.723599,2,3,0,10.0336,0.0543967,0.17036,2010,2011,2012,2013,-100,-50,150,500,3114.62
-8.25056,0.67122,0.723599,2,5,0,10.1828,0.0938787,0.0868673,2010,2011,2012,2013,-100,-50,150,500,-60387.4
-7.23584,0.997783,0.723599,3,7,0,8.27728,0.079791,0.087914,2010,2011,2012,2013,-100,-50,150,500,51988.5
-7.07367,0.947003,0.723599,2,7,0,7.85181,0.0403496,0.0730083,2010,2011,2012,2013,-100,-50,150,500,13281
-7.58316,0.857697,0.723599,2,7,0,8.2221,0.0361581,0.166754,2010,2011,2012,2013,-100,-50,150,500,2779.76
-7.34124,0.995289,0.723599,2,3,0,7.82105,0.0606457,0.0461495,2010,2011,2012,2013,-100,-50,150,500,-31526.5
-7.40337,0.913055,0.723599,2,3,0,8.32402,0.0819334,0.136768,2010,2011,2012,2013,-100,-50,150,500,7028.26
-7.6356,0.956084,0.723599,1,1,0,7.69667,0.0831528,0.153208,2010,2011,2012,2013,-100,-50,150,500,5336.2
-7.83272,0.990286,0.723599,2,3,0,7.91954,0.0244762,0.0518708,2010,2011,2012,2013,-100,-50,150,500,16484.1
-8.70102,0.985659,0.723599,2,3,0,8.9717,0.0951244,0.151566,2010,2011,2012,2013,-100,-50,150,500,6650.01
-7.83609,0.994841,0.723599,4,15,0,8.7614,0.0219829,0.0626193,2010,2011,2012,2013,-100,-50,150,500,10882.6
-7.49523,1,0.723599,1,1,0,7.82003,0.0249584,0.0813553,2010,2011,2012,2013,-100,-50,150,500,7563.93
-7.82173,0.925823,0.723599,2,3,0,8.46337,0.0243388,0.0529847,2010,2011,2012,2013,-100,-50,150,500,15729.9
-7.60068,0.962381,0.723599,2,3,0,8.57419,0.0371823,0.0416231,2010,2011,2012,2013,-100,-50,150,500,103764
-8.08158,0.955565,0.723599,2,7,0,8.58832,0.0179757,0.135714,2010,2011,2012,2013,-100,-50,150,500,3264.67
-7.98954,0.644698,0.723599,3,7,0,10.7179,0.0666646,0.182177,2010,2011,2012,2013,-100,-50,150,500,3062.3
-7.13912,1,0.723599,2,7,0,7.93767,0.0347353,0.0800939,2010,2011,2012,2013,-100,-50,150,500,9431.32
-7.01838,0.917946,0.723599,2,7,0,8.0507,0.0449329,0.137659,2010,2011,2012,2013,-100,-50,150,500,4138.16
-7.07283,0.978158,0.723599,2,3,0,7.29829,0.0631495,0.0647162,2010,2011,2012,2013,-100,-50,150,500,281517
-7.14901,0.993027,0.723599,2,3,0,7.21247,0.0535835,0.153828,2010,2011,2012,2013,-100,-50,150,500,3715.86
-7.49757,0.826151,0.723599,1,3,0,8.64243,0.0540614,0.0391129,2010,2011,2012,2013,-100,-50,150,500,-30986.9
-7.65376,0.965985,0.723599,2,3,0,8.08393,0.0238066,0.141274,2010,2011,2012,2013,-100,-50,150,500,3239.28
-8.06332,0.946122,0.723599,1,1,0,8.09928,0.0200234,0.153044,2010,2011,2012,2013,-100,-50,150,500,2796.68
-8.62177,0.908731,0.723599,2,3,0,9.31772,0.0772111,0.0212512,2010,2011,2012,2013,-100,-50,150,500,-8572.12
-11.847,0.677694,0.723599,3,7,0,13.9329,0.0992208,0.190229,2010,2011,2012,2013,-100,-50,150,500,3842.05
-8.52376,0.812447,0.723599,2,7,0,14.192,0.0704524,0.189397,2010,2011,2012,2013,-100,-50,150,500,2935.46
-8.53413,0.984597,0.723599,2,7,0,9.1149,0.0391735,0.18944,2010,2011,2012,2013,-100,-50,150,500,2315.91
-7.49899,0.972816,0.723599,2,3,0,8.94543,0.0251368,0.130893,2010,2011,2012,2013,-100,-50,150,500,3669.84
-7.87778,0.990658,0.723599,2,3,0,7.94284,0.0188803,0.110154,2010,2011,2012,2013,-100,-50,150,500,4421.52
-8.17376,0.869448,0.723599,4,27,0,9.10705,0.035458,0.183043,2010,2011,2012,2013,-100,-50,150,500,2385.54
-7.43858,0.855588,0.723599,1,3,0,10.2613,0.081154,0.0659449,2010,2011,2012,2013,-100,-50,150,500,-28948.2
-6.99273,1,0.723599,2,3,0,7.46692,0.0711032,0.116371,2010,2011,2012,2013,-100,-50,150,500,8838.21
-7.34938,0.961882,0.723599,2,7,0,7.38004,0.0282395,0.0800087,2010,2011,2012,2013,-100,-50,150,500,8262.56
-7.67948,0.925127,0.723599,2,3,0,8.074,0.0487137,0.176022,2010,2011,2012,2013,-100,-50,150,500,2805.7
-8.45313,0.924611,0.723599,1,1,0,8.45577,0.0412941,0.188906,2010,2011,2012,2013,-100,-50,150,500,2360.43
-8.85585,0.777918,0.723599,2,7,0,10.6918,0.016107,0.0396755,2010,2011,2012,2013,-100,-50,150,500,19617.1
-7.4708,0.970985,0.723599,2,3,0,9.54389,0.0283705,0.145306,2010,2011,2012,2013,-100,-50,150,500,3230.43
-7.74857,0.952724,0.723599,4,23,0,8.43591,0.0357108,0.037454,2010,2011,2012,2013,-100,-50,150,500,266485
-6.95755,0.904561,0.723599,2,3,0,8.84173,0.0436926,0.126197,2010,2011,2012,2013,-100,-50,150,500,4752.09
-7.27338,0.797317,0.723599,3,7,0,8.49283,0.0683285,0.0539786,2010,2011,2012,2013,-100,-50,150,500,-31378.2
-7.07304,0.982312,0.723599,2,3,0,7.5372,0.0752996,0.0988117,2010,2011,2012,2013,-100,-50,150,500,17591.6
-7.74198,0.855391,0.723599,2,3,0,8.07488,0.0719298,0.0360524,2010,2011,2012,2013,-100,-50,150,500,-12991.8
# 
#  Elapsed Time: 0.017443 seconds (Warm-up)
#                0.039398 seconds (Sampling)
#                0.056841 seconds (Total)
# 
